customer_id,customer_name,total_orders,total_items,total_spent,average_order_value,first_order_date,latest_order_date
CUST000284,Vanya Rout,9,79,2385121.97,265013.55,2024-05-20,2026-06-27
CUST000798,Alexander Datta,8,48,2384719.59,298089.95,2024-01-15,2025-06-29
CUST003652,Idika Bhandari,11,73,2384407.66,216764.33,2024-01-09,2026-07-21
CUST002371,Naksh Rout,12,74,2384272.69,198689.39,2024-03-16,2026-06-28
CUST001636,Chanakya Mistry,9,56,2383722.21,264858.02,2024-06-07,2026-03-29
CUST004762,Praneel Nanda,10,73,2383448.04,238344.8,2024-07-01,2025-12-12
CUST004623,Yashasvi Hans,12,70,2383354.48,198612.87,2024-01-01,2026-04-16
CUST004701,Gavin Suri,8,84,2382458.01,297807.25,2024-02-20,2026-07-10
CUST002482,Falguni Sawhney,11,68,2382343.02,216576.64,2024-06-12,2026-06-19
CUST000848,Chavvi Bedi,10,68,2382018.07,238201.81,2024-07-01,2026-05-06
CUST001098,Widisha Palla,7,71,2381558.30,340222.61,2024-01-12,2026-06-16
CUST002205,Ekani Toor,12,72,2381435.01,198452.92,2024-03-21,2026-05-31
CUST003896,Unni Bera,7,53,2380967.78,340138.25,2024-06-25,2026-07-13
CUST000904,Vanya Murty,9,81,2379798.20,264422.02,2024-03-30,2026-07-09
CUST003577,Chasmum Kulkarni,9,72,2379551.22,264394.58,2024-01-24,2025-12-11
CUST000640,Abhiram Nagarajan,7,63,2379501.56,339928.79,2024-02-20,2026-06-20
CUST001306,Faraj Patla,11,77,2379021.39,216274.67,2024-06-30,2025-12-29
CUST001245,Frederick Lala,12,62,2377394.17,198116.18,2024-03-20,2026-04-04
CUST001669,Saanvi Basu,8,60,2377364.29,297170.54,2024-03-16,2026-06-08
CUST003444,Sathvik Ranganathan,8,66,2375964.28,296995.54,2024-06-17,2025-11-17
CUST002528,Ishani Nagarajan,11,78,2375959.83,215996.35,2024-05-03,2026-07-21
CUST000015,Vidhi Kunda,10,68,2375768.56,237576.86,2024-03-01,2026-07-11
CUST004053,Daksh Wable,11,72,2375042.16,215912.92,2024-03-20,2026-07-19
CUST004268,Triya Garg,9,76,2373785.49,263753.94,2024-05-12,2026-07-18
CUST003357,Gopal Khare,9,69,2373451.24,263716.8,2024-02-23,2026-05-02
CUST000651,Vaishnavi Krishna,8,70,2373113.49,296639.19,2024-02-24,2026-01-05
CUST002918,Siddharth Borra,9,59,2372854.63,263650.51,2024-01-13,2026-05-06
CUST004215,Faqid Sant,5,61,2372193.81,474438.76,2024-10-24,2025-12-03
CUST004395,Nitara Chhabra,9,62,2371574.86,263508.32,2024-01-20,2026-03-26
CUST004235,Zilmil Bora,8,70,2371551.48,296443.94,2024-04-21,2026-07-13
CUST002899,Forum Rai,11,66,2371181.10,215561.92,2024-01-10,2026-07-05
CUST002265,Rajata Radhakrishnan,10,68,2370241.66,237024.17,2024-06-03,2026-04-15
CUST003393,Watika Bhatt,12,75,2370016.59,197501.38,2024-01-03,2026-07-14
CUST003528,Vedant Pradhan,11,67,2369823.87,215438.53,2024-05-16,2026-07-16
CUST003462,Girik Narain,8,67,2369753.08,296219.14,2024-01-22,2026-07-03
CUST001649,Chanchal Zacharia,12,63,2369675.44,197472.95,2024-01-14,2026-06-29
CUST004998,Sanaya Halder,9,59,2368934.78,263214.98,2024-02-08,2026-05-22
CUST003905,Gunbir Ganesh,8,66,2367196.98,295899.62,2024-08-28,2026-07-21
CUST002044,Aradhana Cheema,10,66,2366904.03,236690.4,2024-01-03,2026-07-16
CUST003767,Xiti Chahal,12,83,2366861.13,197238.43,2024-01-26,2026-07-01
CUST000480,Sai Mishra,7,76,2366831.09,338118.73,2024-08-20,2026-07-02
CUST002753,Libni Arya,8,61,2366527.62,295815.95,2024-03-22,2026-04-11
CUST000474,Girish Vig,9,63,2366482.66,262942.52,2024-01-16,2026-05-10
CUST003949,Eiravati Dada,9,75,2366424.85,262936.09,2024-12-29,2026-06-02
CUST000585,Harish Kumer,10,79,2366182.30,236618.23,2024-03-18,2026-04-30
CUST004467,Balvan Hayre,6,59,2365836.49,394306.08,2024-01-05,2025-04-05
CUST003832,Hiral Karan,8,67,2363095.15,295386.89,2024-01-12,2026-06-13
CUST004271,Dayita Dhar,10,83,2362433.29,236243.33,2024-02-06,2026-06-24
CUST000058,Abhiram Thakkar,8,71,2362299.86,295287.48,2024-07-10,2026-06-06
CUST002391,Dhriti Krishnan,8,59,2362260.12,295282.52,2024-02-01,2026-06-29
CUST003603,Jasmit Goswami,8,52,2362010.53,295251.32,2024-03-12,2026-04-06
CUST003709,Meghana Balan,8,65,2360585.72,295073.22,2024-01-01,2026-07-21
CUST001127,Yuvraj Vaidya,10,76,2359413.75,235941.38,2024-12-15,2026-07-06
CUST003591,Isaac Pandya,8,57,2359215.62,294901.95,2024-01-23,2026-05-11
CUST003094,Megha Nagy,9,76,2357231.37,261914.6,2024-05-08,2026-03-11
CUST004665,Bimala Deo,12,70,2356986.03,196415.5,2024-02-06,2026-05-28
CUST000642,Upma Tank,6,56,2356231.21,392705.2,2024-05-24,2025-10-16
CUST002530,Neelima Salvi,8,77,2355932.82,294491.6,2024-01-16,2026-03-01
CUST000022,Manya Sachdeva,12,61,2355906.77,196325.56,2024-06-30,2026-04-08
CUST001680,Vansha Samra,9,84,2355468.51,261718.72,2024-04-03,2026-07-21
CUST004620,Bahadurjit Barad,11,62,2354827.81,214075.26,2024-01-15,2026-07-08
CUST001555,Gautam Saxena,12,69,2354805.02,196233.75,2024-01-16,2026-05-31
CUST003079,Ranbir Krishna,9,71,2354628.76,261625.42,2024-02-05,2026-03-07
CUST001034,Nakul Sawhney,8,65,2353825.14,294228.14,2024-10-08,2025-12-13
CUST002398,Ubika Thakur,8,70,2353618.86,294202.36,2024-05-02,2026-01-16
CUST000555,Wridesh Loyal,8,64,2352978.68,294122.34,2024-01-24,2026-06-12
CUST004677,Zarna Verma,10,64,2350746.14,235074.61,2024-02-02,2026-06-27
CUST002024,Rachana Chander,12,69,2350575.74,195881.31,2024-03-26,2026-06-20
CUST000274,Urishilla Sane,10,76,2350305.20,235030.52,2024-04-24,2026-05-08
CUST000119,Abeer Dara,9,64,2349857.99,261095.33,2024-01-11,2025-01-13
CUST001438,Omisha Dugar,8,55,2349105.00,293638.13,2024-07-09,2026-07-21
CUST001699,Anamika Verma,7,58,2348974.54,335567.79,2025-03-16,2026-04-18
CUST004523,Ucchal Shanker,9,72,2348924.68,260991.63,2024-02-09,2026-07-01
CUST000125,Sai Bhagat,9,64,2348678.20,260964.24,2024-01-18,2026-06-27
CUST001402,Vasana Lal,10,75,2348551.06,234855.11,2024-05-08,2026-07-17
CUST003564,Arya Maharaj,7,56,2348365.40,335480.77,2024-06-03,2026-06-22
CUST003854,Lakshit Dey,12,70,2347375.69,195614.64,2024-01-01,2025-11-27
CUST001782,Aashi Date,10,68,2346167.33,234616.73,2025-04-10,2026-06-18
CUST002054,Bimala Pandya,9,76,2345637.24,260626.36,2024-01-15,2026-01-25
CUST004484,Suhani Gara,8,62,2345319.53,293164.94,2024-01-24,2026-02-08
CUST004444,Pranit Toor,8,65,2344986.79,293123.35,2024-08-16,2026-06-19
CUST003735,Laban Dara,8,64,2344677.86,293084.73,2024-02-25,2026-07-01
CUST001916,Fariq Chauhan,11,74,2344393.00,213126.64,2024-01-15,2026-04-22
CUST000834,Ansh Khanna,11,74,2343591.24,213053.75,2024-04-10,2026-02-06
CUST003420,Tara Aurora,8,69,2343552.27,292944.03,2024-03-19,2026-02-21
CUST002639,Vaishnavi Bains,8,65,2343303.96,292913.0,2024-06-09,2026-06-17
CUST000012,Vedant Sachdeva,7,68,2343076.30,334725.19,2024-06-14,2026-06-08
CUST000733,Raagini Ramakrishnan,8,75,2342937.66,292867.21,2024-01-29,2026-02-21
CUST000513,Lakshmi Kunda,8,66,2342285.97,292785.75,2024-05-24,2026-02-14
CUST002481,Panini Brahmbhatt,6,52,2342270.81,390378.47,2024-01-15,2025-09-07
CUST003184,Frederick Chhabra,8,59,2341876.82,292734.6,2024-02-16,2026-06-26
CUST003322,Xiti Nagarajan,11,79,2341151.75,212831.98,2024-01-13,2025-08-16
CUST001143,Devansh Kunda,9,83,2340807.65,260089.74,2024-04-28,2026-07-12
CUST001817,Azaan Wason,12,69,2340667.07,195055.59,2024-02-12,2026-06-21
CUST000526,Praneel Hans,11,76,2340415.97,212765.09,2024-01-07,2026-06-02
CUST003665,Shaurya Menon,10,61,2340373.17,234037.32,2024-04-29,2026-05-16
CUST001502,Laksh Nazareth,8,64,2340046.82,292505.85,2024-01-15,2026-05-13
CUST001668,Xalak Mall,9,64,2339902.48,259989.16,2024-01-27,2025-11-11
CUST003846,Ria Kota,7,58,2339065.59,334152.23,2024-03-06,2026-02-09
CUST002141,Ekta Saxena,5,65,2338340.22,467668.04,2024-06-26,2025-12-22
CUST000184,Yagnesh Kata,10,70,2338087.03,233808.7,2024-01-21,2026-07-21
CUST002280,Rushil Oak,9,65,2337359.25,259706.58,2024-03-05,2026-03-01
CUST001570,Tristan Garde,8,67,2336657.97,292082.25,2024-04-01,2024-12-05
CUST001900,Benjamin Misra,9,79,2336299.27,259588.81,2024-04-01,2026-05-12
CUST004784,Zayyan Mishra,9,64,2335210.14,259467.79,2024-04-26,2025-04-28
CUST000277,Sai Brar,8,68,2335168.89,291896.11,2024-05-11,2026-04-17
CUST002979,Odika Hora,9,76,2334652.09,259405.79,2024-03-08,2026-06-20
CUST001844,Brinda Thakur,7,66,2332986.65,333283.81,2024-06-14,2025-12-06
CUST004846,Ekta Raju,7,63,2332487.68,333212.53,2024-01-08,2026-04-19
CUST004262,Nidhi Brahmbhatt,9,60,2332277.65,259141.96,2024-04-13,2026-06-30
CUST004195,Ekani Manda,10,71,2331334.86,233133.49,2024-04-11,2026-03-03
CUST004739,Dalbir Naidu,11,64,2331246.46,211931.5,2024-04-22,2026-03-12
CUST001675,Zarna Thaman,9,54,2330919.89,258991.1,2024-04-15,2026-05-01
CUST003394,Gaurangi Puri,10,64,2329222.24,232922.22,2024-01-04,2026-07-21
CUST004535,Indrajit Kala,8,50,2329038.94,291129.87,2024-01-08,2026-03-01
CUST004207,Rachita Kade,11,72,2328999.11,211727.19,2024-03-06,2026-06-26
CUST000556,Dominic Rama,13,73,2326572.00,178967.08,2024-02-24,2026-06-17
CUST002524,Abeer Trivedi,9,71,2325804.02,258422.67,2024-02-13,2026-07-09
CUST000367,Vamakshi Savant,9,78,2325141.07,258349.01,2024-03-22,2025-10-30
CUST002132,Yahvi Sankaran,9,64,2325139.24,258348.8,2024-02-16,2026-06-09
CUST004224,Falak Narasimhan,12,66,2324949.34,193745.78,2024-01-04,2026-07-21
CUST002665,Ekbal Pall,7,60,2323987.92,331998.27,2024-09-12,2026-07-09
CUST002420,Finn Mane,10,58,2323911.84,232391.18,2024-03-10,2026-06-30
CUST001474,Faraj Sengupta,9,67,2323835.42,258203.94,2024-01-20,2026-03-13
CUST000845,Darika Ratti,9,76,2323510.67,258167.85,2024-09-10,2026-07-05
CUST004782,Varenya Nigam,7,68,2322404.90,331772.13,2024-08-13,2026-03-27
CUST001377,Owen Roy,9,81,2321929.69,257992.19,2024-04-07,2025-10-07
CUST002522,Urvi Sastry,9,73,2321359.97,257928.89,2024-04-09,2026-07-21
CUST004034,Darpan Som,9,49,2321182.22,257909.14,2024-01-02,2025-08-31
CUST001122,Triveni Virk,11,65,2320614.40,210964.95,2024-12-26,2026-04-24
CUST003785,Tanveer Kanda,12,80,2320310.60,193359.22,2024-03-26,2026-07-21
CUST003921,Gayathri Sarma,11,74,2320211.08,210928.28,2024-01-12,2026-06-27
CUST000242,Jagdish Manda,7,55,2320178.12,331454.02,2024-06-02,2026-04-21
CUST000979,Aditya Deol,10,80,2319500.09,231950.01,2024-07-29,2026-03-30
CUST000352,Yashoda Gala,9,59,2319295.61,257699.51,2024-03-09,2026-06-18
CUST002881,Wridesh Taneja,9,60,2318555.69,257617.3,2024-08-20,2026-07-21
CUST000829,Bhavini Basu,9,64,2317909.14,257545.46,2024-01-19,2026-03-19
CUST000451,Qasim Sanghvi,10,63,2315302.48,231530.25,2024-01-20,2026-07-21
CUST001144,Ekani Shanker,11,77,2315249.69,210477.24,2024-01-18,2025-10-09
CUST001866,Daniel Lad,10,61,2314806.61,231480.66,2024-02-19,2026-05-29
CUST001965,Hritik Bala,11,66,2314404.65,210400.42,2024-02-04,2026-07-06
CUST004311,Urishilla Devi,11,69,2312624.13,210238.56,2024-02-18,2026-07-03
CUST001677,Abha Subramaniam,14,81,2312107.55,165150.54,2024-01-28,2026-04-27
CUST001097,Rohan Dhar,10,70,2311606.53,231160.65,2024-02-11,2026-07-07
CUST003618,Vanya Brar,9,64,2311242.20,256804.69,2024-07-25,2026-06-23
CUST003914,Jonathan Salvi,6,68,2310712.20,385118.7,2024-05-04,2025-10-26
CUST002052,George Garg,7,58,2310621.11,330088.73,2024-02-12,2026-07-10
CUST000445,Raagini Arora,8,66,2307889.95,288486.24,2024-02-27,2026-06-29
CUST003493,Henry Mani,11,70,2307234.30,209748.57,2024-04-30,2026-05-29
CUST002200,Vasudha Mammen,10,70,2307099.13,230709.91,2024-01-04,2026-07-09
CUST000160,Yatan Nadkarni,10,81,2306949.48,230694.95,2024-01-19,2026-07-11
CUST001860,Kashish Singhal,11,71,2306630.72,209693.7,2024-05-02,2026-07-21
CUST004003,Anvi Om,9,75,2306092.25,256232.47,2024-04-10,2026-07-04
CUST004454,Baljiwan Nagy,9,73,2306073.71,256230.41,2024-03-27,2026-04-11
CUST000500,Fiyaz Varma,8,63,2305971.86,288246.48,2024-01-09,2026-01-09
CUST001364,Hemangini Din,12,70,2305620.07,192135.01,2024-06-06,2026-05-16
CUST000203,Yug Som,7,49,2304216.24,329173.75,2024-11-11,2026-03-06
CUST003044,Hemangini Chawla,9,72,2303887.23,255987.47,2024-03-02,2026-05-25
CUST000997,Gaurangi Bala,11,70,2303112.80,209373.89,2024-01-18,2026-07-01
CUST002392,Ansh Deshpande,10,78,2302284.58,230228.46,2024-11-22,2026-07-17
CUST004049,Ati Prabhu,13,75,2301897.29,177069.02,2024-02-24,2026-07-21
CUST004375,Jalsa Doctor,10,73,2301564.91,230156.49,2024-11-14,2026-04-16
CUST004132,Daksh Bala,10,62,2301147.59,230114.76,2024-02-15,2025-09-30
CUST000898,Eesha Naidu,12,78,2299396.13,191616.34,2024-06-08,2026-06-07
CUST004563,Unnati Kapoor,11,69,2299137.22,209012.47,2024-06-23,2026-05-14
CUST002276,Fiyaz Venkataraman,8,66,2298225.32,287278.17,2024-07-30,2026-05-24
CUST000612,Yamini Narayan,10,80,2297814.31,229781.43,2024-01-11,2026-07-03
CUST000349,Raghav Sampath,10,71,2296948.88,229694.89,2024-01-29,2026-07-15
CUST003217,Gunbir Talwar,9,60,2296407.59,255156.4,2024-05-02,2026-02-01
CUST003456,Vamakshi Hari,8,66,2295968.24,286996.03,2024-03-13,2026-05-07
CUST002730,Yachana Dani,8,62,2295894.51,286986.81,2024-01-10,2026-07-16
CUST004416,Mohini Mani,12,85,2295824.28,191318.69,2024-08-27,2026-06-05
CUST000218,Varsha Soman,11,72,2295179.29,208652.66,2024-02-05,2026-07-21
CUST000447,Jonathan Puri,10,71,2294310.46,229431.05,2024-01-17,2026-05-17
CUST000463,Ijaya Sankar,9,62,2294061.62,254895.74,2024-01-21,2025-11-30
CUST002617,Anjali Varghese,9,72,2294022.69,254891.41,2024-05-05,2026-02-25
CUST000977,Reyansh Kumar,10,79,2294018.39,229401.84,2024-04-28,2026-07-21
CUST003249,Siya Prabhakar,9,75,2293769.30,254863.26,2024-03-14,2026-06-12
CUST000680,Kiaan Sahota,9,65,2293697.96,254855.33,2024-01-08,2026-03-27
CUST002286,Imaran Prabhu,7,70,2293368.13,327624.02,2024-05-07,2026-05-25
CUST000688,Xavier Rout,6,61,2293338.05,382223.01,2024-10-21,2025-12-27
CUST004353,Gayathri Prabhu,7,62,2293317.95,327616.85,2024-05-24,2026-05-02
CUST000872,Hemani Sem,8,61,2293290.39,286661.3,2024-10-22,2026-07-21
CUST003970,Frederick Bir,10,64,2292663.31,229266.33,2024-02-13,2026-07-21
CUST002355,Adya D’alia,8,71,2292581.11,286572.64,2024-03-03,2026-03-31
CUST002965,Mekhala Kala,9,65,2292274.55,254697.17,2024-05-29,2026-04-25
CUST000815,Eesha Chandran,12,79,2292210.79,191017.57,2025-02-08,2026-03-29
CUST003354,Ubika Soman,10,80,2291270.84,229127.08,2024-03-18,2026-06-16
CUST001421,Jacob Badami,8,61,2291212.09,286401.51,2024-07-01,2026-05-18
CUST000717,Shaurya Bedi,11,71,2290939.56,208267.23,2024-03-03,2026-07-01
CUST000660,Agastya Krishna,11,64,2290734.99,208248.64,2024-01-21,2026-06-06
CUST003209,Tanmayi Prabhu,11,76,2287836.14,207985.1,2024-07-06,2026-07-21
CUST001802,Ati Khosla,9,63,2287532.63,254170.29,2024-02-01,2026-06-20
CUST001151,Kiaan Sharma,11,64,2287445.21,207949.56,2024-02-19,2026-07-21
CUST003014,Anmol Tiwari,9,67,2286602.21,254066.91,2024-03-11,2026-06-13
CUST003522,Maanav Vyas,11,72,2286488.50,207862.59,2024-03-25,2026-06-03
CUST002428,Ishani Kuruvilla,10,69,2286025.56,228602.56,2024-09-13,2026-06-20
CUST003883,Nicholas Ray,12,58,2285771.52,190480.96,2024-02-06,2026-07-13
CUST002489,Bimala Keer,10,64,2285326.74,228532.67,2024-03-01,2026-07-15
CUST004465,Ridhi Boase,10,73,2283595.31,228359.53,2024-01-12,2026-07-12
CUST001572,Victor Tandon,8,58,2283512.83,285439.1,2024-02-03,2026-04-20
CUST002334,Ojas Agarwal,9,68,2283343.13,253704.79,2024-03-27,2025-11-13
CUST002186,Jackson Mohan,9,64,2282711.41,253634.6,2024-03-22,2026-02-16
CUST004557,Abeer Agate,11,79,2280836.77,207348.8,2024-01-31,2026-04-14
CUST001238,Hema Ahuja,10,61,2280490.26,228049.03,2024-01-06,2026-01-18
CUST004096,Parth Raja,7,51,2280371.57,325767.37,2024-04-30,2026-01-11
CUST001248,Ekta Oak,12,80,2278682.77,189890.23,2024-02-22,2026-06-22
CUST004390,Jeremiah Kapadia,8,75,2277538.77,284692.35,2024-08-31,2026-07-09
CUST002252,Yutika Wadhwa,7,58,2277164.62,325309.23,2024-05-01,2026-07-13
CUST002459,Anvi Sarna,8,85,2276624.79,284578.1,2024-04-30,2026-07-21
CUST001780,Rudra Madan,8,63,2275323.28,284415.41,2024-01-15,2026-06-02
CUST003299,Lipika Pandey,9,65,2275030.65,252781.18,2024-01-05,2026-02-17
CUST002640,Ladli Thaker,10,67,2274581.01,227458.1,2024-02-22,2025-11-16
CUST000958,Christopher Sastry,8,58,2274519.38,284314.92,2024-09-20,2026-03-16
CUST003125,Rachana Mukherjee,9,77,2273486.21,252609.58,2024-01-19,2026-04-23
CUST003104,Jeevika Wadhwa,9,60,2272148.15,252460.91,2024-05-11,2026-05-29
CUST002153,Anjali Subramanian,8,63,2271473.92,283934.24,2024-05-23,2026-02-15
CUST002995,Saksham Setty,9,70,2271382.50,252375.83,2024-03-10,2026-04-04
CUST004801,Anamika Shah,9,74,2271279.97,252364.44,2024-12-11,2026-05-01
CUST004378,Yachana Sridhar,10,73,2268916.70,226891.67,2024-05-23,2026-06-12
CUST000573,Adya Murthy,8,68,2268837.93,283604.74,2024-01-16,2026-06-22
CUST001586,Amrita Patel,10,75,2268580.06,226858.01,2024-02-09,2026-05-13
CUST000957,Frado Kohli,9,63,2268498.23,252055.36,2024-02-10,2026-04-27
CUST003380,Noah Prashad,9,62,2267432.01,251936.89,2024-02-07,2026-04-28
CUST003794,Madhav Koshy,14,81,2267005.69,161928.98,2024-06-28,2026-07-07
CUST003328,Yadavi Manda,7,70,2265071.13,323581.59,2024-02-29,2026-07-21
CUST000377,Ekantika Bhattacharyya,8,64,2264851.42,283106.43,2024-04-28,2026-03-28
CUST002625,Manya Solanki,10,60,2264349.80,226434.98,2024-05-11,2026-05-26
CUST001090,Dominic Raju,7,51,2263575.76,323367.97,2024-10-29,2026-04-30
CUST003521,Neel Salvi,11,67,2262417.11,205674.28,2024-02-12,2026-03-29
CUST002437,Amrita Banerjee,10,72,2261795.42,226179.54,2024-04-28,2026-07-03
CUST002000,Rayaan Madan,10,89,2261581.23,226158.12,2024-08-16,2026-07-12
CUST003779,Amara Barad,13,86,2260091.72,173853.21,2024-04-02,2026-05-06
CUST003937,Ayaan Ahuja,10,75,2259956.53,225995.65,2024-03-23,2026-04-26
CUST000571,Hemal Bumb,11,74,2259828.45,205438.95,2024-01-15,2026-05-17
CUST002603,Imaran Kar,10,71,2258954.28,225895.43,2024-01-08,2026-06-04
CUST004285,Balveer Sankaran,9,61,2258757.81,250973.09,2024-01-13,2026-07-12
CUST000667,Qarin Amble,8,63,2258748.05,282343.51,2024-02-05,2026-02-17
CUST000778,Gaurang Chakrabarti,9,70,2258703.88,250967.1,2024-08-28,2026-07-10
CUST004466,Pratyush Yohannan,6,67,2258529.33,376421.56,2024-08-26,2026-02-11
CUST000106,Gaurika Desai,9,60,2258435.55,250937.28,2024-02-06,2026-03-31
CUST003417,Yash Bobal,9,65,2258257.70,250917.52,2024-02-08,2026-01-21
CUST003222,Anay Seshadri,12,70,2257563.83,188130.32,2024-06-25,2026-04-24
CUST001297,Kabir Dey,9,63,2257118.19,250790.91,2024-01-26,2026-03-15
CUST003881,Shravya Buch,9,71,2256780.45,250753.38,2024-02-22,2026-02-16
CUST000460,Sneha Sangha,10,74,2256637.36,225663.74,2024-02-12,2026-03-19
CUST002102,Parth Sinha,9,60,2256611.93,250734.66,2024-02-13,2026-04-09
CUST001177,Anmol Mallick,10,56,2255865.98,225586.6,2024-03-19,2026-07-21
CUST004652,Manan Sagar,10,72,2255385.51,225538.55,2024-07-11,2026-05-30
CUST003479,Amol Thakkar,13,89,2255132.96,173471.77,2024-05-15,2026-05-01
CUST003360,Banjeet Sama,11,66,2252541.00,204776.45,2024-02-03,2026-04-16
CUST003398,Praneel Bala,10,68,2252086.66,225208.67,2024-07-18,2025-12-20
CUST001062,Neel Thakur,7,70,2251866.44,321695.21,2024-05-28,2026-02-17
CUST003677,Turvi Sidhu,9,52,2250140.60,250015.62,2024-01-22,2025-10-01
CUST004044,Udyati Sabharwal,10,64,2250109.10,225010.91,2024-02-26,2026-04-05
CUST001515,Shivansh Tella,10,65,2250078.95,225007.9,2024-03-15,2026-01-11
CUST003984,Samar Yogi,8,53,2248423.01,281052.88,2024-03-26,2026-06-27
CUST003655,Mahika More,11,66,2247825.12,204347.74,2024-01-21,2026-03-26
CUST002926,Forum Pradhan,9,75,2247803.62,249755.96,2024-01-30,2026-06-06
CUST003400,Girish Kanda,5,48,2247077.65,449415.53,2024-03-14,2026-05-02
CUST003682,Ansh Lal,8,67,2244610.57,280576.32,2024-05-12,2026-06-02
CUST004769,Eesha Mitra,10,84,2244430.63,224443.06,2024-03-17,2026-04-27
CUST002800,Patrick Sankar,9,60,2243911.08,249323.45,2024-01-15,2026-06-24
CUST004865,Bimala Salvi,10,58,2243667.61,224366.76,2024-03-27,2026-07-13
CUST002985,Aarini Mohanty,12,69,2243070.17,186922.51,2024-02-05,2026-07-13
CUST001562,Karan Dalal,10,70,2242535.86,224253.59,2024-01-16,2026-04-08
CUST004588,Jagvi Dora,9,56,2240910.01,248990.0,2024-01-13,2026-07-07
CUST003414,David Kulkarni,9,66,2240764.77,248973.86,2024-02-11,2026-05-04
CUST002288,Balvan Bhasin,6,61,2240659.29,373443.22,2024-05-04,2026-03-26
CUST001523,Wriddhish Dugar,8,60,2240523.46,280065.43,2024-02-03,2026-07-21
CUST002968,Mohammed Mukherjee,9,61,2240351.38,248927.93,2024-02-06,2026-05-01
CUST001979,Dhriti Dugal,9,74,2240183.97,248909.33,2024-03-21,2026-04-17
CUST004721,Jacob Vohra,11,76,2239695.28,203608.66,2024-06-09,2026-03-30
CUST004202,Vedhika Kohli,8,61,2239584.88,279948.11,2024-06-09,2026-07-14
CUST000497,Yashoda Kapur,7,70,2238785.31,319826.47,2024-02-04,2026-07-21
CUST002571,Ojas Kumer,10,75,2238708.00,223870.8,2024-04-19,2026-07-12
CUST003648,Fitan Bose,12,61,2238425.61,186535.47,2024-01-19,2026-07-10
CUST003431,Januja Kapadia,8,71,2236040.37,279505.05,2024-09-17,2026-07-18
CUST003833,Jagdish Yohannan,7,58,2236032.45,319433.21,2024-01-19,2026-05-16
CUST001022,Daksh Vyas,5,61,2235940.65,447188.13,2024-01-27,2025-10-14
CUST001354,Nakul Natarajan,11,76,2235902.35,203263.85,2024-01-13,2026-06-25
CUST001676,Chavvi Ahluwalia,8,59,2235843.80,279480.48,2024-03-03,2026-06-02
CUST003114,Qushi Padmanabhan,10,67,2235696.63,223569.66,2024-02-17,2026-01-31
CUST000760,Wahab Talwar,10,67,2235376.96,223537.7,2024-01-24,2026-07-01
CUST002925,Ayaan Manda,6,51,2234820.33,372470.06,2024-02-02,2026-07-04
CUST002414,Manbir Jaggi,8,60,2234241.54,279280.19,2024-03-01,2026-04-02
CUST002142,Bhavini Warrior,9,74,2233571.02,248174.56,2024-10-01,2026-04-01
CUST000785,Nimrat Kala,6,59,2232690.33,372115.06,2024-10-22,2026-02-17
CUST000622,Meera Bahri,6,55,2231671.82,371945.3,2024-06-25,2026-04-15
CUST000261,Ojas Vasa,8,66,2231005.10,278875.64,2024-01-26,2026-07-18
CUST003236,Finn Sridhar,9,70,2230312.36,247812.48,2024-02-10,2026-05-20
CUST004783,Ekavir Hans,9,72,2230099.44,247788.83,2024-07-21,2026-03-29
CUST004838,Mitali Mitra,9,70,2228970.63,247663.4,2024-02-21,2026-02-23
CUST004815,Ethan Walia,7,59,2228816.35,318402.34,2024-07-01,2026-05-12
CUST004257,Omkaar Bajaj,11,76,2228593.10,202599.37,2024-03-04,2026-05-16
CUST003146,Lucky Issac,9,61,2228557.94,247617.55,2024-07-14,2026-06-01
CUST003051,Upadhriti Barad,11,68,2227919.97,202538.18,2024-05-20,2025-08-25
CUST003246,Vrishti Seshadri,12,84,2226384.37,185532.03,2024-01-05,2026-07-03
CUST003425,Jasmit Sodhi,10,65,2226206.10,222620.61,2024-03-26,2025-09-22
CUST000989,Damini Kala,9,65,2226148.42,247349.82,2024-05-24,2026-05-16
CUST002636,Ojasvi Suri,11,76,2225959.97,202360.0,2024-01-13,2026-05-15
